"Station.No","Location","Date","Hour","API","Pollutant"
19,"Kg. Air Putih, Taiping",2013-10-28,6,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,7,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,8,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,9,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,10,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,11,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,12,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,13,33,"c"
19,"Kg. Air Putih, Taiping",2013-10-28,14,33,"c"
19,"Kg. Air Putih, Taiping",2013-10-28,15,40,"c"
19,"Kg. Air Putih, Taiping",2013-10-28,16,39,"c"
19,"Kg. Air Putih, Taiping",2013-10-28,17,31,"c"
19,"Kg. Air Putih, Taiping",2013-10-28,18,27,"c"
19,"Kg. Air Putih, Taiping",2013-10-28,19,25,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,20,25,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,21,26,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,22,27,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,23,27,"*"
19,"Kg. Air Putih, Taiping",2013-10-28,24,27,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,1,26,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,2,26,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,3,25,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,4,25,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,5,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,6,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,7,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,8,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,9,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,10,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,11,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,12,27,"c"
19,"Kg. Air Putih, Taiping",2013-10-29,13,33,"c"
19,"Kg. Air Putih, Taiping",2013-10-29,14,30,"c"
19,"Kg. Air Putih, Taiping",2013-10-29,15,33,"c"
19,"Kg. Air Putih, Taiping",2013-10-29,16,35,"c"
19,"Kg. Air Putih, Taiping",2013-10-29,17,36,"c"
19,"Kg. Air Putih, Taiping",2013-10-29,18,32,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,19,0,"0"
19,"Kg. Air Putih, Taiping",2013-10-29,20,33,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,21,35,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,22,35,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,23,36,"*"
19,"Kg. Air Putih, Taiping",2013-10-29,24,37,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,1,37,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,2,38,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,3,37,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,4,38,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,5,39,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,6,38,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,7,39,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,8,39,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,9,39,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,10,38,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,11,37,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,12,36,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,13,37,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,14,37,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,15,35,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,16,36,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,17,34,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,18,32,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,19,31,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,20,30,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,21,27,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,22,25,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,23,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-30,24,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,1,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,2,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,3,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,4,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,5,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,6,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,7,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,8,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,9,22,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,10,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,11,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,12,29,"c"
19,"Kg. Air Putih, Taiping",2013-10-31,13,27,"c"
19,"Kg. Air Putih, Taiping",2013-10-31,14,31,"c"
19,"Kg. Air Putih, Taiping",2013-10-31,15,31,"c"
19,"Kg. Air Putih, Taiping",2013-10-31,16,33,"c"
19,"Kg. Air Putih, Taiping",2013-10-31,17,33,"c"
19,"Kg. Air Putih, Taiping",2013-10-31,18,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,19,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,20,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,21,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,22,24,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,23,23,"*"
19,"Kg. Air Putih, Taiping",2013-10-31,24,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,1,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,2,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,3,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,4,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,5,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,6,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,7,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,8,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,9,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,10,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,11,21,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,12,32,"c"
19,"Kg. Air Putih, Taiping",2013-11-01,13,35,"c"
19,"Kg. Air Putih, Taiping",2013-11-01,14,30,"c"
19,"Kg. Air Putih, Taiping",2013-11-01,15,32,"c"
19,"Kg. Air Putih, Taiping",2013-11-01,16,31,"c"
19,"Kg. Air Putih, Taiping",2013-11-01,17,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,18,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,19,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,20,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,21,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,22,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,23,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-01,24,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,1,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,2,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,3,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,4,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,5,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,6,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,7,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,8,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,9,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,10,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,11,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,12,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,13,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,14,35,"c"
19,"Kg. Air Putih, Taiping",2013-11-02,15,32,"c"
19,"Kg. Air Putih, Taiping",2013-11-02,16,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,17,39,"c"
19,"Kg. Air Putih, Taiping",2013-11-02,18,32,"c"
19,"Kg. Air Putih, Taiping",2013-11-02,19,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,20,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,21,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,22,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,23,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-02,24,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,1,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,2,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,3,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,4,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,5,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,6,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,7,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,8,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,9,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,10,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,11,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,12,27,"c"
19,"Kg. Air Putih, Taiping",2013-11-03,13,32,"c"
19,"Kg. Air Putih, Taiping",2013-11-03,14,33,"c"
19,"Kg. Air Putih, Taiping",2013-11-03,15,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,16,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,17,26,"c"
19,"Kg. Air Putih, Taiping",2013-11-03,18,26,"c"
19,"Kg. Air Putih, Taiping",2013-11-03,19,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,20,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,21,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,22,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,23,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-03,24,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,1,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,2,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,3,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,4,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,5,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,6,16,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,7,15,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,8,15,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,9,14,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,10,13,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,11,13,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,12,13,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,13,16,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,14,11,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,15,27,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,16,30,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,17,29,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,18,24,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,19,31,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,20,22,"c"
19,"Kg. Air Putih, Taiping",2013-11-04,21,18,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,22,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,23,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-04,24,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,1,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,2,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,3,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,4,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,5,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,6,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,7,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,8,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,9,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,10,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,11,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,12,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,13,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,14,37,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,15,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,16,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,17,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,18,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,19,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,20,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,21,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,22,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,23,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-05,24,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,1,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,2,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,3,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,4,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,5,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,6,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,7,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,8,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,9,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,10,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,11,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,12,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,13,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,14,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,15,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,16,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,17,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,18,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,19,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,20,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,21,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,22,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,23,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-06,24,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,1,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,2,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,3,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,4,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,5,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,6,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,7,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,8,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,9,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,10,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,11,21,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,12,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,13,30,"c"
19,"Kg. Air Putih, Taiping",2013-11-07,14,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-07,15,29,"c"
19,"Kg. Air Putih, Taiping",2013-11-07,16,24,"c"
19,"Kg. Air Putih, Taiping",2013-11-07,17,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,18,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-07,19,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,20,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,21,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,22,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,23,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-07,24,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,1,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,2,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,3,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,4,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,5,37,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,6,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,7,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,8,37,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,9,37,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,10,38,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,11,38,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,12,37,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,13,38,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,14,38,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,15,38,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,16,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,17,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-08,18,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,19,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,20,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,21,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,22,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,23,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-08,24,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,1,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,2,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,3,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,4,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,5,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,6,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,7,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,8,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,9,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-09,10,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-09,11,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-09,12,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-09,13,32,"c"
19,"Kg. Air Putih, Taiping",2013-11-09,14,28,"c"
19,"Kg. Air Putih, Taiping",2013-11-09,15,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,16,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,17,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,18,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,19,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,20,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,21,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,22,0,"0"
19,"Kg. Air Putih, Taiping",2013-11-09,23,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-09,24,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,1,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,2,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,3,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,4,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,5,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,6,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,7,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,8,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,9,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,10,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,11,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,12,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,13,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,14,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,15,25,"c"
19,"Kg. Air Putih, Taiping",2013-11-10,16,23,"c"
19,"Kg. Air Putih, Taiping",2013-11-10,17,18,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,18,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,19,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,20,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,21,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,22,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,23,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-10,24,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,1,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,2,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,3,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,4,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,5,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,6,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,7,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,8,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,9,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,10,21,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,11,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,12,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,13,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,14,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,15,30,"c"
19,"Kg. Air Putih, Taiping",2013-11-11,16,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,17,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,18,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,19,34,"c"
19,"Kg. Air Putih, Taiping",2013-11-11,20,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,21,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,22,30,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,23,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-11,24,29,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,1,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,2,28,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,3,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,4,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,5,27,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,6,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,7,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,8,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,9,26,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,10,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,11,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,12,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,13,25,"c"
19,"Kg. Air Putih, Taiping",2013-11-12,14,29,"c"
19,"Kg. Air Putih, Taiping",2013-11-12,15,24,"c"
19,"Kg. Air Putih, Taiping",2013-11-12,16,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,17,29,"c"
19,"Kg. Air Putih, Taiping",2013-11-12,18,30,"c"
19,"Kg. Air Putih, Taiping",2013-11-12,19,26,"c"
19,"Kg. Air Putih, Taiping",2013-11-12,20,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,21,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,22,18,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,23,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-12,24,19,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,1,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,2,20,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,3,21,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,4,21,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,5,22,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,6,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,7,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,8,23,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,9,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,10,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,11,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,12,25,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,13,24,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,14,36,"c"
19,"Kg. Air Putih, Taiping",2013-11-13,15,39,"c"
19,"Kg. Air Putih, Taiping",2013-11-13,16,31,"c"
19,"Kg. Air Putih, Taiping",2013-11-13,17,29,"c"
19,"Kg. Air Putih, Taiping",2013-11-13,18,31,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,19,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,20,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,21,32,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,22,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,23,33,"*"
19,"Kg. Air Putih, Taiping",2013-11-13,24,34,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,1,35,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,2,36,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,3,37,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,4,38,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,5,40,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,6,41,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,7,42,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,8,43,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,9,43,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,10,43,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,11,43,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,12,47,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,13,51,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,14,51,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,15,50,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,16,50,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,17,48,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,18,48,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,19,48,"*"
19,"Kg. Air Putih, Taiping",2013-11-14,20,47,"*"
